client_id,name,cpf,age,state,income_brl,plan,acquisition_ch,credit_score,created_at,churned,churn_date,kyc_verified
CLI00899,Cliente 899,816.493.831-XX,38,SP,5190.89,Profissional,Indicação,866,2024-09-09 16:20:14,False,,True
CLI00900,Cliente 900,196.655.330-XX,56,SC,6768.37,Básico,Orgânico,750,2024-07-10 08:09:32,False,,True
CLI00901,Cliente 901,611.729.596-XX,20,RJ,6439.2,Básico,Indicação,676,2024-01-23 07:31:40,False,,True
CLI00902,Cliente 902,074.260.880-XX,36,SP,1936.22,Básico,Google Ads,757,2023-01-17 12:28:38,True,2023-12-07 12:28:38,True
CLI00903,Cliente 903,644.556.185-XX,22,PE,9312.41,Básico,Instagram,824,2023-01-13 15:20:15,False,,True
CLI00904,Cliente 904,771.591.030-XX,43,SC,4660.38,Profissional,Google Ads,665,2023-02-06 13:30:00,False,,True
CLI00905,Cliente 905,632.135.800-XX,24,RJ,5817.38,Básico,Orgânico,394,2023-04-18 18:11:49,False,,True
CLI00906,Cliente 906,145.964.229-XX,20,SP,4308.36,Básico,Orgânico,531,2024-09-01 16:25:02,True,2025-03-05 16:25:02,True
CLI00907,Cliente 907,967.188.397-XX,38,SP,5590.9,Premium,Orgânico,582,2023-04-09 02:11:31,False,,True
CLI00908,Cliente 908,731.441.583-XX,38,RJ,3383.88,Básico,Google Ads,719,2023-08-06 21:40:28,False,,True
CLI00909,Cliente 909,117.030.376-XX,72,RJ,1820.34,Profissional,Google Ads,615,2024-07-25 02:23:38,False,,True
CLI00910,Cliente 910,988.547.281-XX,39,RS,2969.73,Premium,Indicação,781,2023-03-23 04:40:06,False,,True
CLI00911,Cliente 911,798.363.146-XX,41,CE,3734.21,Básico,Indicação,630,2023-06-19 22:26:41,False,,True
CLI00912,Cliente 912,271.130.724-XX,54,SP,6550.46,Básico,Parceiro,731,2023-08-27 13:37:51,False,,False
CLI00913,Cliente 913,418.156.326-XX,51,SP,5961.08,Básico,Indicação,670,2024-05-29 02:26:24,False,,True
CLI00914,Cliente 914,510.663.436-XX,39,RJ,4673.25,Profissional,Instagram,643,2024-01-30 12:26:32,True,2024-07-17 12:26:32,True
CLI00915,Cliente 915,861.031.310-XX,51,PR,4610.57,Profissional,Google Ads,595,2023-08-03 07:37:40,False,,True
CLI00916,Cliente 916,143.966.613-XX,35,PR,8746.61,Básico,Indicação,718,2024-03-22 19:04:25,True,2025-01-18 19:04:25,True
CLI00917,Cliente 917,323.549.401-XX,62,SC,5804.65,Premium,Google Ads,647,2024-11-14 03:35:02,False,,True
CLI00918,Cliente 918,432.512.257-XX,57,BA,5704.24,Premium,Orgânico,454,2024-06-28 01:43:48,False,,True
CLI00919,Cliente 919,502.412.095-XX,60,SC,5728.79,Básico,Indicação,444,2023-01-10 21:23:39,False,,True
CLI00920,Cliente 920,371.009.438-XX,18,RJ,7323.34,Básico,App Store,583,2024-03-28 22:52:08,False,,True
CLI00921,Cliente 921,145.775.847-XX,27,SP,2596.0,Profissional,Instagram,555,2024-08-09 10:04:47,False,,True
CLI00922,Cliente 922,458.971.480-XX,18,SP,3392.74,Básico,Parceiro,500,2023-12-23 07:44:02,False,,True
CLI00923,Cliente 923,257.039.653-XX,72,GO,1414.66,Premium,Google Ads,639,2023-11-15 16:53:58,False,,True
CLI00924,Cliente 924,487.824.556-XX,42,RJ,9656.78,Profissional,Orgânico,506,2023-05-31 13:28:43,False,,True
CLI00925,Cliente 925,985.916.795-XX,37,PR,2761.58,Premium,Google Ads,506,2023-08-03 13:37:11,False,,True
CLI00926,Cliente 926,272.849.824-XX,49,SP,5478.78,Premium,Parceiro,806,2023-01-07 11:22:24,False,,True
CLI00927,Cliente 927,034.910.740-XX,69,RJ,3353.92,Básico,Instagram,700,2023-02-20 04:32:19,True,2023-11-09 04:32:19,True
CLI00928,Cliente 928,254.882.142-XX,71,SP,12605.9,Premium,Google Ads,658,2024-05-27 20:00:49,True,2024-11-01 20:00:49,True
CLI00929,Cliente 929,143.075.366-XX,45,SP,5178.61,Profissional,Google Ads,948,2023-06-02 19:15:53,False,,True
CLI00930,Cliente 930,942.965.923-XX,34,RJ,2367.6,Básico,Instagram,669,2023-03-18 05:26:16,False,,True
CLI00931,Cliente 931,414.978.266-XX,53,SP,10431.53,Profissional,Orgânico,625,2023-11-20 08:37:25,False,,True
CLI00932,Cliente 932,857.567.667-XX,46,RS,5421.04,Profissional,Orgânico,506,2024-02-14 00:00:08,False,,False
CLI00933,Cliente 933,612.943.985-XX,19,SP,3269.58,Profissional,Instagram,551,2024-03-10 02:49:15,False,,True
CLI00934,Cliente 934,062.607.870-XX,54,SP,3871.48,Básico,Indicação,507,2024-02-26 23:16:42,False,,True
CLI00935,Cliente 935,159.149.750-XX,71,MG,5009.94,Profissional,Orgânico,805,2023-07-29 20:25:26,False,,True
CLI00936,Cliente 936,038.287.232-XX,61,BA,10080.03,Básico,Parceiro,472,2024-03-30 02:03:35,False,,True
CLI00937,Cliente 937,079.311.029-XX,64,CE,9987.95,Básico,Indicação,707,2023-08-30 11:25:30,False,,True
CLI00938,Cliente 938,708.760.146-XX,24,RJ,2119.33,Básico,Google Ads,808,2024-02-08 18:11:41,True,2024-05-01 18:11:41,True
CLI00939,Cliente 939,849.791.620-XX,70,SC,2749.5,Profissional,Google Ads,612,2023-05-23 22:49:39,False,,True
CLI00940,Cliente 940,288.377.441-XX,65,RS,7577.34,Premium,Indicação,662,2024-09-27 18:52:47,False,,True
CLI00941,Cliente 941,661.766.204-XX,41,BA,2883.97,Profissional,Instagram,723,2024-01-18 21:31:03,False,,True
CLI00942,Cliente 942,097.052.774-XX,42,SP,10696.14,Profissional,Orgânico,517,2024-03-14 05:37:10,True,2024-09-15 05:37:10,False
CLI00943,Cliente 943,835.868.122-XX,40,MG,6441.17,Básico,Instagram,734,2023-05-03 23:11:48,False,,True
CLI00944,Cliente 944,244.617.679-XX,54,SP,2085.34,Básico,Indicação,676,2024-07-12 15:01:46,False,,True
CLI00945,Cliente 945,842.599.599-XX,63,GO,4894.04,Básico,Orgânico,624,2024-03-23 10:08:39,False,,True
CLI00946,Cliente 946,311.775.331-XX,20,RJ,5453.34,Profissional,Orgânico,535,2023-02-22 11:35:44,True,2023-06-13 11:35:44,True
CLI00947,Cliente 947,610.941.017-XX,64,PR,8973.49,Básico,Google Ads,664,2023-05-16 03:33:25,False,,True
CLI00948,Cliente 948,251.762.983-XX,58,SP,2544.22,Profissional,Indicação,472,2024-04-16 02:36:00,False,,True
CLI00949,Cliente 949,332.683.190-XX,46,SP,24508.77,Básico,Instagram,657,2024-01-17 10:49:25,False,,True
CLI00950,Cliente 950,056.981.528-XX,24,RJ,1989.97,Básico,Instagram,649,2024-06-03 08:41:35,True,2024-09-12 08:41:35,True
CLI00951,Cliente 951,785.598.217-XX,31,MG,2549.5,Básico,Indicação,755,2024-10-08 13:06:53,False,,True
CLI00952,Cliente 952,284.117.309-XX,22,MG,7472.56,Básico,Indicação,619,2023-10-20 03:21:06,False,,True
CLI00953,Cliente 953,446.512.418-XX,32,RJ,9635.93,Básico,Indicação,537,2023-01-18 12:13:20,False,,True
CLI00954,Cliente 954,846.908.197-XX,51,RJ,11339.79,Profissional,Parceiro,735,2024-10-24 16:42:41,False,,True
CLI00955,Cliente 955,643.502.385-XX,59,RJ,11004.88,Profissional,App Store,432,2023-07-24 07:39:52,True,2024-02-12 07:39:52,True
CLI00956,Cliente 956,199.051.699-XX,21,MG,2478.05,Profissional,Google Ads,728,2024-05-30 05:28:53,False,,True
CLI00957,Cliente 957,240.107.835-XX,53,SP,4582.93,Básico,Instagram,849,2024-11-20 08:32:47,False,,True
CLI00958,Cliente 958,300.038.960-XX,68,PR,4663.58,Premium,Orgânico,715,2023-08-24 16:07:40,False,,True
CLI00959,Cliente 959,266.821.719-XX,42,PE,19121.24,Básico,Orgânico,731,2023-02-10 11:58:04,False,,True
CLI00960,Cliente 960,033.190.368-XX,40,SP,7720.31,Básico,Orgânico,507,2023-10-13 14:35:11,True,2024-06-22 14:35:11,True
CLI00961,Cliente 961,301.027.240-XX,18,PR,15439.51,Básico,App Store,641,2024-09-14 18:01:19,False,,True
CLI00962,Cliente 962,429.671.114-XX,59,RJ,4993.02,Básico,Parceiro,738,2024-04-12 21:50:54,False,,True
CLI00963,Cliente 963,537.458.438-XX,49,SP,8998.4,Premium,Orgânico,584,2023-06-09 21:31:35,False,,True
CLI00964,Cliente 964,105.697.413-XX,62,SP,17455.46,Básico,App Store,817,2023-09-05 15:57:41,False,,True
CLI00965,Cliente 965,831.520.377-XX,51,SP,6785.74,Premium,Instagram,701,2024-10-15 13:18:19,False,,True
CLI00966,Cliente 966,449.641.049-XX,49,SC,8053.94,Básico,Indicação,731,2023-01-17 12:52:04,False,,True
CLI00967,Cliente 967,033.626.804-XX,42,SP,7173.07,Profissional,Google Ads,424,2023-01-15 15:21:39,False,,False
CLI00968,Cliente 968,954.930.596-XX,40,RJ,5062.34,Profissional,Orgânico,742,2024-08-15 15:16:55,False,,True
CLI00969,Cliente 969,018.648.769-XX,64,SC,5310.72,Profissional,Instagram,628,2024-08-30 20:57:27,False,,True
CLI00970,Cliente 970,732.044.138-XX,51,SP,6824.57,Básico,Parceiro,546,2024-08-20 07:25:45,True,2025-04-02 07:25:45,True
CLI00971,Cliente 971,544.901.495-XX,43,PE,6083.9,Profissional,Indicação,672,2024-03-19 13:45:06,True,2024-09-05 13:45:06,True
CLI00972,Cliente 972,070.705.783-XX,29,SP,4482.37,Profissional,Indicação,402,2024-10-20 08:16:21,False,,True
CLI00973,Cliente 973,985.172.444-XX,23,MG,1429.7,Profissional,Parceiro,692,2024-03-26 03:58:25,False,,True
CLI00974,Cliente 974,290.310.287-XX,32,SC,8117.14,Profissional,Google Ads,561,2023-04-09 19:35:56,False,,True
CLI00975,Cliente 975,044.058.093-XX,53,RS,1783.78,Básico,Parceiro,593,2023-02-02 14:06:31,False,,True
CLI00976,Cliente 976,813.359.561-XX,50,SP,4241.2,Básico,Indicação,753,2023-03-02 04:18:57,False,,True
CLI00977,Cliente 977,955.657.490-XX,36,PR,4827.84,Básico,App Store,584,2024-11-11 07:05:09,True,2025-05-27 07:05:09,True
CLI00978,Cliente 978,901.935.889-XX,36,SP,5339.99,Premium,Orgânico,589,2023-02-04 15:36:05,False,,True
CLI00979,Cliente 979,026.113.989-XX,42,SP,4968.19,Básico,Parceiro,706,2023-06-16 21:26:35,False,,True
CLI00980,Cliente 980,180.978.875-XX,44,RJ,12075.3,Básico,App Store,634,2024-07-24 01:50:34,False,,True
CLI00981,Cliente 981,535.375.137-XX,54,SC,3200.18,Básico,Orgânico,576,2024-10-11 08:20:10,True,2025-03-14 08:20:10,True
CLI00982,Cliente 982,588.157.937-XX,44,RJ,4837.2,Profissional,Google Ads,695,2024-11-14 16:36:59,False,,True
CLI00983,Cliente 983,283.692.944-XX,54,RJ,11909.56,Básico,Indicação,555,2023-06-28 11:05:54,False,,True
CLI00984,Cliente 984,829.732.702-XX,23,SP,3602.5,Profissional,Instagram,639,2023-04-02 15:00:31,False,,True
CLI00985,Cliente 985,712.060.212-XX,66,RJ,2275.86,Premium,Parceiro,808,2023-07-24 13:41:12,False,,True
CLI00986,Cliente 986,526.834.155-XX,42,SP,5495.08,Premium,Indicação,777,2024-02-16 03:02:51,False,,True
CLI00987,Cliente 987,015.767.647-XX,24,PR,8244.77,Profissional,Parceiro,480,2024-04-23 22:48:31,False,,True
CLI00988,Cliente 988,981.209.957-XX,29,SP,3138.73,Básico,App Store,586,2024-07-23 16:22:15,False,,True
CLI00989,Cliente 989,941.347.509-XX,29,SP,8301.38,Premium,Parceiro,646,2023-12-07 15:51:18,False,,True
CLI00990,Cliente 990,645.652.203-XX,55,SP,2596.22,Básico,Instagram,566,2024-02-12 22:19:08,False,,True
CLI00991,Cliente 991,515.421.447-XX,54,BA,5674.25,Básico,Google Ads,697,2023-08-05 03:04:19,False,,True
CLI00992,Cliente 992,913.421.388-XX,28,RS,5660.07,Básico,Google Ads,585,2024-11-18 16:06:16,True,2025-04-29 16:06:16,True
CLI00993,Cliente 993,883.070.534-XX,56,RJ,3724.13,Premium,Parceiro,699,2023-01-22 05:50:35,False,,True
CLI00994,Cliente 994,827.411.767-XX,45,GO,2777.91,Profissional,Google Ads,688,2024-03-19 15:17:25,False,,True
CLI00995,Cliente 995,151.315.285-XX,26,RJ,2753.93,Profissional,Instagram,851,2024-11-02 11:29:57,False,,True
CLI00996,Cliente 996,150.618.538-XX,65,SP,4456.26,Básico,Instagram,844,2024-05-04 19:40:56,False,,True
CLI00997,Cliente 997,032.963.347-XX,58,CE,4877.63,Profissional,Parceiro,665,2024-11-12 15:09:22,True,2025-11-01 15:09:22,True
CLI00998,Cliente 998,423.183.061-XX,29,PE,3893.22,Básico,Orgânico,613,2024-09-24 03:36:54,False,,True
CLI00999,Cliente 999,064.969.357-XX,31,RJ,3951.21,Profissional,Indicação,655,2024-04-19 17:54:51,False,,True
CLI01000,Cliente 1000,477.695.874-XX,37,RJ,1060.2,Básico,App Store,666,2023-05-20 20:38:32,False,,True
CLI01001,Cliente 1001,675.361.275-XX,66,SC,2542.31,Básico,Google Ads,820,2023-03-29 06:40:49,False,,True
CLI01002,Cliente 1002,277.963.044-XX,62,RS,6881.11,Básico,Parceiro,499,2023-09-27 23:20:03,False,,True
CLI01003,Cliente 1003,085.456.676-XX,72,SP,7256.25,Premium,Parceiro,747,2024-11-22 03:16:19,False,,True
CLI01004,Cliente 1004,350.476.392-XX,35,SP,2687.83,Básico,Google Ads,444,2023-02-12 10:26:23,False,,True
CLI01005,Cliente 1005,952.980.061-XX,58,RJ,4358.09,Profissional,Instagram,677,2024-08-28 11:54:09,True,2025-08-07 11:54:09,True
CLI01006,Cliente 1006,810.835.832-XX,40,RS,7233.76,Profissional,Parceiro,462,2023-09-16 20:56:24,False,,True
CLI01007,Cliente 1007,255.638.300-XX,63,RJ,2967.98,Profissional,App Store,739,2023-11-04 05:08:39,False,,True
CLI01008,Cliente 1008,702.440.330-XX,51,SP,11789.01,Básico,Indicação,510,2024-08-09 12:29:26,True,2025-03-30 12:29:26,True
CLI01009,Cliente 1009,624.111.860-XX,70,SP,8731.35,Básico,Google Ads,674,2023-04-07 00:52:09,False,,False
CLI01010,Cliente 1010,219.639.456-XX,52,RS,13608.63,Profissional,Indicação,568,2024-10-06 21:00:36,False,,True
CLI01011,Cliente 1011,314.976.461-XX,37,SP,5029.63,Profissional,Instagram,822,2023-01-19 04:48:11,False,,True
CLI01012,Cliente 1012,488.360.765-XX,53,SC,1336.06,Profissional,Indicação,588,2023-11-12 14:33:12,False,,True
CLI01013,Cliente 1013,906.375.791-XX,24,SC,1975.65,Profissional,App Store,334,2024-07-09 00:42:47,False,,True
CLI01014,Cliente 1014,118.237.931-XX,27,BA,7900.0,Básico,Google Ads,699,2023-09-16 05:02:47,False,,True
CLI01015,Cliente 1015,930.746.452-XX,71,SP,1313.94,Básico,App Store,808,2024-04-23 20:10:40,False,,False
CLI01016,Cliente 1016,043.878.753-XX,54,SC,3327.92,Básico,App Store,660,2024-06-19 03:50:46,False,,True
CLI01017,Cliente 1017,116.162.028-XX,48,RJ,10370.47,Básico,Instagram,651,2024-07-04 14:15:37,False,,True
CLI01018,Cliente 1018,106.728.728-XX,30,SP,3882.5,Básico,App Store,563,2023-05-10 02:08:10,False,,True
CLI01019,Cliente 1019,448.595.922-XX,36,SP,9749.56,Premium,Google Ads,596,2023-01-08 04:35:29,False,,True
CLI01020,Cliente 1020,589.477.352-XX,31,RJ,4708.28,Básico,Google Ads,572,2024-06-16 01:46:14,False,,True
CLI01021,Cliente 1021,562.271.043-XX,71,PE,2742.73,Profissional,Parceiro,767,2024-07-09 10:05:02,False,,True
CLI01022,Cliente 1022,109.792.158-XX,52,SP,3981.72,Profissional,Orgânico,496,2023-03-14 21:27:02,False,,True
CLI01023,Cliente 1023,446.945.964-XX,58,SP,2747.46,Básico,Indicação,668,2023-09-25 22:28:22,True,2024-01-31 22:28:22,True
CLI01024,Cliente 1024,921.342.491-XX,60,BA,8414.99,Profissional,Google Ads,652,2024-05-13 08:16:43,False,,True
CLI01025,Cliente 1025,659.994.973-XX,55,CE,5114.89,Básico,Indicação,574,2024-02-10 16:42:34,False,,True
CLI01026,Cliente 1026,192.227.051-XX,32,SP,1829.65,Premium,Parceiro,722,2024-08-31 10:58:49,False,,True
CLI01027,Cliente 1027,767.548.138-XX,26,PR,10298.49,Profissional,Instagram,690,2023-02-10 12:52:37,False,,True
CLI01028,Cliente 1028,548.581.932-XX,42,SP,6610.66,Básico,App Store,307,2024-08-24 02:54:26,False,,True
CLI01029,Cliente 1029,687.741.865-XX,35,SP,4465.73,Básico,Parceiro,701,2024-10-09 11:31:20,False,,True
CLI01030,Cliente 1030,563.983.652-XX,41,BA,6998.66,Básico,Orgânico,670,2024-11-03 17:59:26,False,,True
CLI01031,Cliente 1031,830.945.154-XX,30,PE,4055.07,Básico,Google Ads,652,2023-01-09 06:56:54,False,,True
CLI01032,Cliente 1032,476.044.090-XX,56,PR,5971.03,Básico,Indicação,433,2023-01-11 02:14:06,True,2024-01-07 02:14:06,True
CLI01033,Cliente 1033,727.810.509-XX,56,SP,4694.59,Premium,Orgânico,632,2024-01-01 16:31:16,False,,True
CLI01034,Cliente 1034,216.107.051-XX,63,SP,2964.08,Básico,Orgânico,696,2023-04-29 23:42:04,False,,True
CLI01035,Cliente 1035,905.529.580-XX,72,SP,1924.03,Profissional,App Store,508,2023-08-04 12:34:04,False,,True
CLI01036,Cliente 1036,013.824.127-XX,44,SP,5466.68,Básico,Instagram,398,2023-11-10 03:41:27,False,,False
CLI01037,Cliente 1037,620.448.515-XX,30,BA,3115.97,Básico,Indicação,563,2024-04-17 15:48:11,False,,True
CLI01038,Cliente 1038,111.212.590-XX,62,SP,3696.87,Básico,Orgânico,593,2024-10-11 10:08:18,True,2025-07-05 10:08:18,True
CLI01039,Cliente 1039,713.432.406-XX,18,PE,9369.42,Básico,Indicação,675,2024-09-04 15:07:02,True,2025-04-13 15:07:02,True
CLI01040,Cliente 1040,633.432.447-XX,35,SC,13081.35,Profissional,App Store,724,2023-05-19 06:14:08,True,2023-11-26 06:14:08,True
CLI01041,Cliente 1041,587.209.628-XX,40,RJ,8942.58,Básico,Orgânico,615,2024-01-16 12:07:50,False,,True
CLI01042,Cliente 1042,435.884.183-XX,45,MG,7956.01,Básico,Orgânico,997,2024-06-29 09:43:23,False,,True
CLI01043,Cliente 1043,827.279.559-XX,34,PE,1583.64,Premium,Instagram,578,2023-12-30 06:20:23,True,2024-03-28 06:20:23,True
CLI01044,Cliente 1044,150.267.551-XX,20,SP,4092.21,Básico,App Store,598,2024-04-02 00:23:56,False,,True
CLI01045,Cliente 1045,820.797.996-XX,37,SP,5152.7,Profissional,Google Ads,670,2023-10-06 01:41:17,False,,True
CLI01046,Cliente 1046,957.640.381-XX,71,PE,2224.85,Básico,Orgânico,395,2024-01-03 20:01:23,True,2024-08-11 20:01:23,True
CLI01047,Cliente 1047,690.282.498-XX,35,BA,3973.92,Profissional,Google Ads,774,2024-08-24 05:45:22,False,,True
CLI01048,Cliente 1048,014.257.627-XX,66,MG,2997.19,Básico,App Store,731,2024-03-17 04:04:07,True,2024-10-03 04:04:07,False
CLI01049,Cliente 1049,441.233.613-XX,30,SC,1750.46,Profissional,Instagram,560,2023-04-25 13:25:54,False,,True
CLI01050,Cliente 1050,072.517.863-XX,72,CE,10137.18,Básico,Google Ads,466,2024-03-07 08:26:28,False,,True
CLI01051,Cliente 1051,316.252.654-XX,42,SP,3142.6,Básico,Parceiro,568,2024-06-03 04:33:57,False,,True
CLI01052,Cliente 1052,815.790.392-XX,45,SP,2476.88,Profissional,Orgânico,653,2024-07-21 07:07:22,False,,True
CLI01053,Cliente 1053,099.613.273-XX,41,CE,3367.7,Premium,Orgânico,737,2023-10-14 17:07:47,False,,False
CLI01054,Cliente 1054,262.446.704-XX,45,SP,2939.54,Básico,Orgânico,632,2023-08-23 12:31:50,True,2024-04-05 12:31:50,True
CLI01055,Cliente 1055,817.151.602-XX,29,RJ,2498.64,Profissional,Instagram,785,2023-11-24 13:44:43,False,,True
CLI01056,Cliente 1056,707.660.464-XX,50,PE,3230.23,Profissional,App Store,735,2024-03-22 08:51:10,False,,True
CLI01057,Cliente 1057,785.758.512-XX,56,BA,8623.45,Profissional,Instagram,579,2023-04-01 01:37:17,False,,True
CLI01058,Cliente 1058,120.594.389-XX,66,PE,9741.87,Profissional,Google Ads,949,2024-02-17 23:49:23,False,,True
CLI01059,Cliente 1059,017.750.954-XX,45,BA,1814.11,Básico,Instagram,710,2023-12-20 09:36:59,True,2024-06-11 09:36:59,True
CLI01060,Cliente 1060,084.245.607-XX,36,MG,3032.43,Básico,Google Ads,715,2024-06-08 06:50:33,False,,True
CLI01061,Cliente 1061,508.632.181-XX,20,MG,1510.87,Profissional,Indicação,640,2024-05-08 23:34:36,False,,True
CLI01062,Cliente 1062,457.938.970-XX,58,RS,4692.44,Básico,App Store,573,2023-04-23 08:21:55,False,,False
CLI01063,Cliente 1063,168.154.660-XX,20,CE,6263.71,Básico,Instagram,735,2023-10-17 13:24:31,True,2024-10-07 13:24:31,True
CLI01064,Cliente 1064,161.394.498-XX,34,RJ,5729.53,Profissional,App Store,745,2024-08-03 00:44:47,False,,True
CLI01065,Cliente 1065,059.736.424-XX,33,MG,3077.5,Básico,Google Ads,755,2024-09-08 12:04:40,False,,True
CLI01066,Cliente 1066,244.063.062-XX,56,SP,3282.99,Profissional,Orgânico,676,2023-02-05 12:41:45,False,,True
CLI01067,Cliente 1067,513.305.319-XX,56,SP,3706.41,Básico,App Store,455,2023-12-26 04:31:45,False,,True
CLI01068,Cliente 1068,969.586.780-XX,56,SP,5152.65,Profissional,Indicação,776,2024-07-07 01:16:06,False,,True
CLI01069,Cliente 1069,277.382.646-XX,40,GO,2617.84,Básico,App Store,628,2023-09-06 06:34:25,False,,False
CLI01070,Cliente 1070,785.138.544-XX,54,SP,3413.58,Profissional,Parceiro,601,2024-10-23 23:52:06,False,,True
CLI01071,Cliente 1071,299.295.966-XX,61,RJ,6487.59,Básico,Instagram,300,2023-12-17 16:33:17,False,,True
CLI01072,Cliente 1072,873.682.691-XX,66,SP,2125.39,Profissional,App Store,796,2023-01-19 04:21:47,False,,True
CLI01073,Cliente 1073,942.268.653-XX,31,BA,13283.6,Básico,Orgânico,782,2023-06-19 13:30:26,False,,True
CLI01074,Cliente 1074,515.888.636-XX,35,PR,6583.9,Profissional,Indicação,778,2024-04-10 10:48:08,False,,True
CLI01075,Cliente 1075,722.640.857-XX,36,MG,8113.26,Profissional,Instagram,558,2023-12-27 07:58:57,False,,True
CLI01076,Cliente 1076,666.309.329-XX,24,SP,9405.34,Básico,App Store,595,2024-06-14 18:36:01,False,,True
CLI01077,Cliente 1077,605.932.971-XX,56,SC,4585.17,Profissional,Orgânico,786,2023-03-04 12:44:13,False,,True
CLI01078,Cliente 1078,688.327.532-XX,65,RS,5751.64,Premium,Indicação,416,2023-01-18 15:31:20,False,,True
CLI01079,Cliente 1079,410.397.739-XX,30,GO,6933.25,Básico,Google Ads,737,2024-07-07 15:24:56,False,,True
CLI01080,Cliente 1080,781.952.371-XX,68,SP,3112.38,Profissional,Instagram,605,2023-07-07 21:02:16,False,,False
CLI01081,Cliente 1081,876.164.819-XX,61,SP,6358.07,Básico,Parceiro,563,2023-01-26 02:32:10,False,,True
CLI01082,Cliente 1082,046.056.876-XX,63,RJ,5630.82,Básico,Orgânico,582,2024-02-19 21:39:56,True,2024-11-21 21:39:56,True
CLI01083,Cliente 1083,912.565.237-XX,27,MG,3162.94,Profissional,Orgânico,407,2023-03-22 11:40:22,False,,True
CLI01084,Cliente 1084,177.345.475-XX,39,GO,6844.03,Básico,App Store,731,2023-03-17 10:33:15,False,,True
CLI01085,Cliente 1085,902.284.035-XX,34,RS,6478.15,Profissional,Indicação,919,2024-06-27 08:46:29,False,,True
CLI01086,Cliente 1086,294.774.222-XX,36,BA,2288.77,Básico,App Store,690,2024-07-08 10:15:17,False,,True
CLI01087,Cliente 1087,039.429.045-XX,42,RJ,4544.2,Básico,Parceiro,717,2024-10-29 07:40:21,True,2025-03-24 07:40:21,True
CLI01088,Cliente 1088,925.298.585-XX,51,SP,10515.35,Básico,Indicação,684,2024-08-02 00:19:48,False,,True
CLI01089,Cliente 1089,872.760.153-XX,59,SP,1846.85,Profissional,App Store,601,2024-01-12 21:38:13,False,,True
CLI01090,Cliente 1090,135.779.083-XX,27,PR,2605.97,Profissional,App Store,725,2023-06-24 05:26:28,False,,True
CLI01091,Cliente 1091,158.148.881-XX,60,PR,9254.26,Básico,Instagram,555,2023-10-10 09:15:20,True,2024-09-24 09:15:20,True
CLI01092,Cliente 1092,334.233.720-XX,46,RS,5966.47,Premium,Orgânico,804,2023-02-13 11:26:45,False,,True
